Year,Month,Code,Name,Unit,Finished,Substance_1,Substance_2,Complex,QC,Supporting
20,3,102990,Filter Unit 1L 자가(Bottle top),EA,29,6,,,,
20,4,100130,디메티콘 유제 35% 자가,g,,,,,,
20,4,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,4,105944,20L Glass bottle(screw),EA,,,,,,
20,4,105996,멸균백1200*1200mm,EA,,,,,,
20,4,105998,멸균백400*500mm,EA,,100,,,,
20,4,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,3,,,,
20,4,300006,퐁퐁,EA,3,,2,,,
20,4,300009,Sartofluor GA 10,EA,,,,,1,
20,4,300010,Sartofluor GA 20,EA,,,,,,
20,4,300011,Sartofluor Mini,EA,,3,,,,
20,4,302000,수산화나트륨(퀴놀론1KG),kg,,,,26.971,,
20,4,302060,AGP Solution Kit,EA,,,11,,,
20,4,302101,5mL PC Validation Vial,EA,,,,,960,
20,4,302102,Autoclave Indicator. Sigmaware,EA,,,,,,
20,4,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,4,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,4,302109,락스 (럭키),EA,,2,2,,,
20,4,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,4,302123,펌프 튜빙(Masterflex L/S 16),EA,1,,5,,,
20,4,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
20,4,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,4,302126,펌프 튜빙(Masterflex L/S 24),EA,,,1,,,
20,4,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,4,302128,펌프 튜빙(Masterflex I/P 82),EA,,,,,,
20,4,302143,Endotoxin Indicator(Endosafe) 자가,EA,1,,,,5,
20,4,302161,Durapore 필터(SCGVU11RE),EA,,1,,,,
20,4,302170,아세톤 자가,mL,,,3000,,,
20,4,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
20,4,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
20,4,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,4,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,4,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,4,302250,필터 (PUY2UY300H),EA,,,,,,
20,4,302251,필터 (PUY2UY100H),EA,,,,,,
20,4,302256,필터 (PUY1UY400J),EA,,,,,,
20,4,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,4,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,4,302341,펌프 튜빙(Masterflex L/S 25),EA,,1,,,,
20,4,302450,필터(SLK7002PFRP)(스팀필터),EA,1,,,,,
20,4,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,4,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,1,,,,,
20,4,302453,필터(CTGB71TP3)(스팀필터),EA,1,,,,,
20,4,302481,구연산무수(99.5%이상),kg,,,,,,
20,4,302520,PFA Tubing(EW-06371-04),EA,4,,,,,
20,4,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,4,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,2,,,,,
20,4,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
20,4,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,4,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,4,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,4,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,4,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,4,302690,액체 세제 (액츠 무진복 세탁용),EA,,5,3,,,
20,4,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,4,302780,H2O2 for HPV,EA,,,,,,
20,4,302880,Sartfluor GA,EA,,,,,,
20,4,302881,Sartfluor junior,EA,,,,,,
20,4,302882,SP Sephadex C50 자가,g,,,,,,
20,4,303090,테크세제,EA,,,,,,
20,4,302841,72B/A4 Clean paper,EA,,,,,,
20,4,200522,화이버 드럼,EA,,,,24,,
20,4,106602,보위딕 테스트 팩(Terragene),EA,80,12,3,,,
20,4,302255,필터 (PFY2UY300J),EA,,,,,,
20,4,302571,Sartofluor Filter(5185307T8),EA,,,,,,
20,4,302151,Sartoclean CA 20,EA,,,3,,,
20,4,302257,필터 (PFY1J012J),EA,,,,,,
20,4,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
20,4,300953,킴텍스(50×70×1),EA,,,,,,
20,4,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,4,302254,필터 (MBS1002RJH2),EA,,,,,,
20,4,103638,밀리팩200(MPGL2GCL3),EA,1,3,5,,,
20,4,102141,SARTOBRAN P 10 Filter,EA,,,5,,,
20,4,100351,Filter SARTOPURE PP2,EA,,,16,,,
20,4,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,17,7,4,,,3
20,4,303034,Decon-cycle (Disinfectant)472mL 자가,EA,4,15,2,,,
20,4,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,30,,2,,,
20,4,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,18,2,4,,,
20,4,303036,70% IPA 472mL 자가,EA,216,39,46,,12,36
20,4,303060,70% IPA Gallon size 자가,EA,20,,,,,
20,4,303033,5% Decon-spore (Sporicide)472mL 자가,EA,15,1,,,,
20,4,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,3,1,,,,
20,4,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,4,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,4,303080,70% IPA Dispenser용(자동분무기용),EA,6,6,,,,
20,4,102990,Filter Unit 1L 자가(Bottle top),EA,30,,,,,
20,4,100136,트립신에데트산나트륨,mL,,,100,,,
20,5,100130,디메티콘 유제 35% 자가,g,15988,,,,,
20,5,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,5,105944,20L Glass bottle(screw),EA,,,,,,
20,5,105996,멸균백1200*1200mm,EA,,,,,,
20,5,105998,멸균백400*500mm,EA,100,,,,,
20,5,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
20,5,300006,퐁퐁,EA,3,4,,,,
20,5,300009,Sartofluor GA 10,EA,,1,,,,
20,5,300010,Sartofluor GA 20,EA,,1,,,,
20,5,300011,Sartofluor Mini,EA,,6,,,,
20,5,302000,수산화나트륨(퀴놀론1KG),kg,20,,,3.5,,
20,5,302060,AGP Solution Kit,EA,,,,,,
20,5,302101,5mL PC Validation Vial,EA,,,,,,
20,5,302102,Autoclave Indicator. Sigmaware,EA,,3,,,,
20,5,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,5,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,5,302109,락스 (럭키),EA,,,7,,,
20,5,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,5,302123,펌프 튜빙(Masterflex L/S 16),EA,2,1,,,,
20,5,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
20,5,302125,펌프 튜빙(Masterflex L/S 18),EA,,1,,,,
20,5,302126,펌프 튜빙(Masterflex L/S 24),EA,,,1,,,
20,5,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,5,302128,펌프 튜빙(Masterflex I/P 82),EA,,6,,,,
20,5,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
20,5,302161,Durapore 필터(SCGVU11RE),EA,,2,,,,
20,5,302170,아세톤 자가,mL,,,3000,,,
20,5,302171,Optiseal 필터(LAGR04TP6),EA,,3,,,,
20,5,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
20,5,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,5,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,5,302214,펌프 튜빙(NALGENE 8060-0040),EA,1,,,,,
20,5,302250,필터 (PUY2UY300H),EA,,,,6,,
20,5,302251,필터 (PUY2UY100H),EA,,,,3,,
20,5,302256,필터 (PUY1UY400J),EA,,,,,,
20,5,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,5,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,5,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
20,5,302450,필터(SLK7002PFRP)(스팀필터),EA,1,,,,,
20,5,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,5,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,5,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
20,5,302481,구연산무수(99.5%이상),kg,,,,,,
20,5,302520,PFA Tubing(EW-06371-04),EA,,,,,,
20,5,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,5,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
20,5,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
20,5,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,5,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,5,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,5,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,5,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,5,302690,액체 세제 (액츠 무진복 세탁용),EA,,,,,,
20,5,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,5,302780,H2O2 for HPV,EA,,,,,,
20,5,302880,Sartfluor GA,EA,,,,,,
20,5,302881,Sartfluor junior,EA,,,,,,
20,5,302882,SP Sephadex C50 자가,g,,,,,,
20,5,303090,테크세제,EA,,,,,,
20,5,302841,72B/A4 Clean paper,EA,300,,,,,
20,5,200522,화이버 드럼,EA,,,,,,
20,5,106602,보위딕 테스트 팩(Terragene),EA,80,8,3,,,
20,5,302255,필터 (PFY2UY300J),EA,,,,,,
20,5,302571,Sartofluor Filter(5185307T8),EA,,,,,,
20,5,302151,Sartoclean CA 20,EA,,,,,,
20,5,302257,필터 (PFY1J012J),EA,,,,,,
20,5,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
20,5,300953,킴텍스(50×70×1),EA,,,,,,
20,5,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,5,302254,필터 (MBS1002RJH2),EA,,,,,,
20,5,103638,밀리팩200(MPGL2GCL3),EA,2,3,,,,
20,5,102141,SARTOBRAN P 10 Filter,EA,,,2,,,
20,5,100351,Filter SARTOPURE PP2,EA,,,2,,,
20,5,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,24,6,17,,,
20,5,303034,Decon-cycle (Disinfectant)472mL 자가,EA,24,7,,,,2
20,5,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,31,,6,,,
20,5,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,32,,4,,,
20,5,303036,70% IPA 472mL 자가,EA,84,15,24,,13,38
20,5,303060,70% IPA Gallon size 자가,EA,8,,,,,
20,5,303033,5% Decon-spore (Sporicide)472mL 자가,EA,21,,,,,
20,5,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,,,,,
20,5,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,5,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,5,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,,
20,5,102990,Filter Unit 1L 자가(Bottle top),EA,25,,,,,
20,5,100136,트립신에데트산나트륨,mL,,,100,,,
20,6,100130,디메티콘 유제 35% 자가,g,,,,,,
20,6,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,6,105944,20L Glass bottle(screw),EA,,,,,,
20,6,105996,멸균백1200*1200mm,EA,,,,,,
20,6,105998,멸균백400*500mm,EA,,100,200,,,
20,6,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
20,6,300006,퐁퐁,EA,,3,8,,,
20,6,300009,Sartofluor GA 10,EA,,,,,,
20,6,300010,Sartofluor GA 20,EA,,,,,,
20,6,300011,Sartofluor Mini,EA,,,,,,
20,6,302000,수산화나트륨(퀴놀론1KG),kg,,,,68.471,,
20,6,302060,AGP Solution Kit,EA,,,4,,,
20,6,302101,5mL PC Validation Vial,EA,,,,,,
20,6,302102,Autoclave Indicator. Sigmaware,EA,,,,,,
20,6,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,6,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,6,302109,락스 (럭키),EA,,3,2,,,
20,6,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,6,302123,펌프 튜빙(Masterflex L/S 16),EA,6,,5,,,
20,6,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
20,6,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,6,302126,펌프 튜빙(Masterflex L/S 24),EA,,2,1,,,
20,6,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,6,302128,펌프 튜빙(Masterflex I/P 82),EA,,,,,,
20,6,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
20,6,302161,Durapore 필터(SCGVU11RE),EA,,7,,,,
20,6,302170,아세톤 자가,mL,,,,,,
20,6,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
20,6,302210,펌프 튜빙(NALGENE 8060-0200),EA,1,,,,,
20,6,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,6,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,6,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,6,302250,필터 (PUY2UY300H),EA,,,,,,
20,6,302251,필터 (PUY2UY100H),EA,,,,,,
20,6,302256,필터 (PUY1UY400J),EA,,,,,,
20,6,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,6,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,6,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
20,6,302450,필터(SLK7002PFRP)(스팀필터),EA,,,,,,
20,6,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,1,,,,,
20,6,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,6,302453,필터(CTGB71TP3)(스팀필터),EA,1,,,,,
20,6,302481,구연산무수(99.5%이상),kg,,,,,,
20,6,302520,PFA Tubing(EW-06371-04),EA,,,,,,
20,6,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,6,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,11,,,,,
20,6,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
20,6,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,6,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,6,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,6,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,6,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,6,302690,액체 세제 (액츠 무진복 세탁용),EA,,7,,8,,
20,6,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,6,302780,H2O2 for HPV,EA,,,,,,
20,6,302880,Sartfluor GA,EA,,,,,,
20,6,302881,Sartfluor junior,EA,,,,,,
20,6,302882,SP Sephadex C50 자가,g,,,,,,
20,6,303090,테크세제,EA,,,,,,
20,6,302841,72B/A4 Clean paper,EA,500,,,,,
20,6,200522,화이버 드럼,EA,,,,28,,
20,6,106602,보위딕 테스트 팩(Terragene),EA,60,5,3,,6,
20,6,302255,필터 (PFY2UY300J),EA,,,,,,
20,6,302571,Sartofluor Filter(5185307T8),EA,,,,,,
20,6,302151,Sartoclean CA 20,EA,,,,,,
20,6,302257,필터 (PFY1J012J),EA,,,,,,
20,6,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
20,6,300953,킴텍스(50×70×1),EA,,,,,,
20,6,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,6,302254,필터 (MBS1002RJH2),EA,,,,,,
20,6,103638,밀리팩200(MPGL2GCL3),EA,1,,5,,,
20,6,102141,SARTOBRAN P 10 Filter,EA,,,,,,
20,6,100351,Filter SARTOPURE PP2,EA,,,,,,
20,6,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,36,9,,,6,
20,6,303034,Decon-cycle (Disinfectant)472mL 자가,EA,15,6,5,,6,
20,6,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,16,6,7,,,
20,6,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,2,,4,,,
20,6,303036,70% IPA 472mL 자가,EA,127,13,53,,,12
20,6,303060,70% IPA Gallon size 자가,EA,,,,,,
20,6,303033,5% Decon-spore (Sporicide)472mL 자가,EA,19,,,,,
20,6,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,,,,,
20,6,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,6,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,6,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,,
20,6,102990,Filter Unit 1L 자가(Bottle top),EA,42,,10,,,
20,6,100136,트립신에데트산나트륨,mL,,,,,,
20,10,100130,디메티콘 유제 35% 자가,g,,,,,,
20,10,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,10,105944,20L Glass bottle(screw),EA,,,,,,
20,10,105996,멸균백1200*1200mm,EA,,,,,,
20,10,105998,멸균백400*500mm,EA,,,100,,,
20,10,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
20,10,300006,퐁퐁,EA,,,3,,,
20,10,300009,Sartofluor GA 10,EA,,,,,,
20,10,300010,Sartofluor GA 20,EA,,,,,,
20,10,300011,Sartofluor Mini,EA,,1,,,,
20,10,302000,수산화나트륨(퀴놀론1KG),kg,,,,41.959,,
20,10,LMSM00007C,수산화나트륨 자가 (1kg),kg,20,,,,,
20,10,302060,AGP Solution Kit,EA,,,,,,
20,10,302101,5mL PC Validation Vial,EA,,,,,,
20,10,302102,Autoclave Indicator. Sigmaware,EA,,,3,,,
20,10,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,10,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,10,302109,락스 (럭키),EA,,,2,,,
20,10,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,10,302123,펌프 튜빙(Masterflex L/S 16),EA,2,,,,,
20,10,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
20,10,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,10,302126,펌프 튜빙(Masterflex L/S 24),EA,,3,1,,,
20,10,302127,펌프 튜빙(Masterflex I/P 73),EA,,,1,,,
20,10,302128,펌프 튜빙(Masterflex I/P 82),EA,,,1,,,
20,10,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
20,10,302161,Durapore 필터(SCGVU11RE),EA,,5,,,,
20,10,302170,아세톤 자가,mL,,,3000,,,
20,10,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
20,10,302210,펌프 튜빙(NALGENE 8060-0200),EA,5,,1,,,
20,10,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,10,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,10,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,10,302250,필터 (PUY2UY300H),EA,,,,11,,
20,10,302251,필터 (PUY2UY100H),EA,,,,,,
20,10,302256,필터 (PUY1UY400J),EA,,,,,,
20,10,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,10,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,10,302341,펌프 튜빙(Masterflex L/S 25),EA,,1,,,,
20,10,302450,필터(SLK7002PFRP)(스팀필터),EA,2,,,,,
20,10,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,10,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,10,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
20,10,302481,구연산무수(99.5%이상),kg,,,,,,
20,10,302520,PFA Tubing(EW-06371-04),EA,5,,,,,
20,10,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,10,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
20,10,302572,Millex-FG Filter(MTGR85000),EA,2,,,,,
20,10,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,10,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,10,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,10,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,10,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,10,302690,액체 세제 (액츠 무진복 세탁용),EA,,,,,,
20,10,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,10,302780,H2O2 for HPV,EA,,,,,,
20,10,302880,Sartfluor GA,EA,,,,,,
20,10,302881,Sartfluor junior,EA,,,,,,
20,10,302882,SP Sephadex C50 자가,g,,,,,,
20,10,303090,테크세제,EA,,,,,,
20,10,302841,72B/A4 Clean paper,EA,1000,,,,,
20,10,200522,화이버 드럼,EA,,,,24,,
20,10,106602,보위딕 테스트 팩(Terragene),EA,60,2,13,,,
20,10,302255,필터 (PFY2UY300J),EA,,,,,,
20,10,302571,Sartofluor Filter(5185307T8),EA,1,,,,,
20,10,302151,Sartoclean CA 20,EA,,,,,,
20,10,302257,필터 (PFY1J012J),EA,,,,,,
20,10,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,1
20,10,300953,킴텍스(50×70×1),EA,,,,,,
20,10,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,10,302254,필터 (MBS1002RJH2),EA,,,,,,
20,10,103638,밀리팩200(MPGL2GCL3),EA,1,,,,,
20,10,102141,SARTOBRAN P 10 Filter,EA,,,2,,,
20,10,100351,Filter SARTOPURE PP2,EA,,,,,,
20,10,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,12,4,,,,
20,10,303034,Decon-cycle (Disinfectant)472mL 자가,EA,40,3,5,,,
20,10,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,36,,2,,,
20,10,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,30,,4,,,
20,10,303036,70% IPA 472mL 자가,EA,204,7,22,,,24
20,10,303060,70% IPA Gallon size 자가,EA,,,,,,
20,10,303033,5% Decon-spore (Sporicide)472mL 자가,EA,15,,,,,
20,10,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,,,,,
20,10,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,10,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,10,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,1,
20,10,102990,Filter Unit 1L 자가(Bottle top),EA,37,,10,,,
20,10,100136,트립신에데트산나트륨,mL,,,100,,,
20,11,100130,디메티콘 유제 35% 자가,g,,,,,,
20,11,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,11,105944,20L Glass bottle(screw),EA,,,,,,
