								 32,449,343,514 	 32,448,833,874 	 509,641 	 247,104 			 244,318 			 219,865 			 495,843 			 379,258 			
	4000	파인켐	MXL 원제-살균제	MXL0000D00	MXL 원제-살균제	FERT	내수	KG	 26,584,533 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	
	4000	파인켐	MXL 원제-살균제	MXL0000D01	MXL 원제-살균제(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	NK-MIX	NKO0010D00	NK-MIX	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBA	PBA0000D00	PBA	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX 원제-제초제	PBX0000D00	PBX 원제-제초제	FERT	내수	KG	 984,554,858 	 8,402 	 - 	 - 	 8,402 	 - 	 - 	 8,402 	 - 	 - 	 8,402 	 - 	 2,128 	 6,274 	 4,639 	 1,550 	 9,363 	
	4000	파인켐	PBX3%EC	PBJ0003D00	PBX3%EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX5%EC	PBF0005D00	PBX5%EC	FERT	내수	KG	 528,502,022 	 46,440 	 - 	 - 	 46,440 	 - 	 - 	 46,440 	 - 	 16,512 	 29,928 	 19,650 	 49,536 	 42 	 21,672 	 21,672 	 42 	
	4000	파인켐	PBX5%EC(보세)	PBF0005D01	PBX5%EC(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PC	PCP0000D00	PC	FERT	내수	KG	 51,090,644 	 1,728 	 - 	 - 	 1,728 	 - 	 - 	 1,728 	 13,026 	 - 	 14,754 	 - 	 - 	 14,754 	 - 	 - 	 14,754 	
	4000	파인켐	PC(보세)	PCP0000D01	PC(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 원제-살충제	PMF0000D00	PM 원제-살충제	FERT	내수	KG	 2,215,386 	 135 	 16,000 	 16,000 	 135 	 - 	 - 	 135 	 - 	 - 	 135 	 - 	 - 	 135 	 - 	 - 	 135 	
	4000	파인켐	PM 원제-살충제(보세)	PMF0000D01	PM 원제-살충제(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 38%EC	PMJ0038D00	PM 38%EC	FERT	수출	KG	 134,995,814 	 16,184 	 32,000 	 48,000 	 184 	 - 	 - 	 184 	 15,816 	 16,000 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 38%EC(보세)	PMJ0038D01	PM 38%EC(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PSE 원제-제초제	PSE0000D00	PSE 원제-제초제	FERT	내수	KG	 30,569,175 	 450 	 - 	 40 	 410 	 - 	 - 	 410 	 - 	 - 	 410 	 - 	 - 	 410 	 - 	 - 	 410 	
	4000	파인켐	R O H	ROH0000D	R O H	HALB	반제품	KG	 1,078,817,359 	 9,609 	 - 	 - 	 9,609 	 - 	 - 	 9,609 	 - 	 - 	 9,609 	 - 	 - 	 9,609 	 - 	 3,900 	 5,709 	
	4000	파인켐	S-FV 원제-살충제	SFV0000D00	S-FV 원제-살충제	FERT	내수	KG	 23,118,617 	 275 	 1,881 	 2,000 	 156 	 - 	 76 	 80 	 - 	 - 	 80 	 - 	 - 	 80 	 - 	 - 	 80 	
	4000	파인켐	SL-49 원제-제초제	SLF0000D00	SL-49 원제-제초제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	SP50	SPO0020D00	SP50	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	T2 25KG 의약중간체	T2T0025D00	T2 25KG 의약중간체	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	TLS(THIAMINE LAURYL SULFATE)	TLS0020D00	TLS(Thiamine Lauryl Sulfate)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TM 원제-살충제	TMD0000D00	TM 원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TMCA-CL	TMC0000D	TMCA-CL	HALB	반제품	KG	 3,552,474 	 77 	 2,387 	 - 	 2,464 	 5,203 	 7,627 	 40 	 - 	 - 	 40 	 - 	 - 	 40 	 - 	 - 	 40 	
	4000	파인켐	T-PM 원제-살충제	TPM0000D00	T-PM 원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	TPTP (LIGAND_정제공정)	TPP0100D01	TPTP (Ligand_정제공정)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	메디민-C 20KG 온산 의약중간체	MEC0020D00	메디민-C 20Kg 온산 의약중간체	FERT	내수	KG	 135,609,559 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	
	4100	파인켐	메디민-C 20KG 온산 의약중간체	MEC0020D01	메디민-C 20Kg 온산 중간체	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TTBMPP - 포스파이트 일반	TBM0000D00	TTBMPP - 포스파이트 일반	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TDTBPP - 포스파이트 일반	TDT0000D00	TDTBPP - 포스파이트 일반	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	EFJ	EFJ0010D00	EFJ	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX 8.5%EC	PBC0009D00	PBX 8.5%EC	FERT	내수	KG	 176,254,212 	 14,350 	 - 	 - 	 14,350 	 - 	 - 	 14,350 	 - 	 - 	 14,350 	 43,100 	 57,400 	 50 	 16,400 	 16,400 	 50 	
	4000	파인켐	OXIME	OXI0000D	OXIME	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	aade (AQP 반제품-2)	AAD0000D	aade (AQP 반제품-2)	HALB	반제품	KG	 46,664,292 	 760 	 - 	 - 	 760 	 - 	 - 	 760 	 - 	 - 	 760 	 - 	 - 	 760 	 - 	 - 	 760 	
	4000	파인켐	L-CH 1lb(13%)EC	LCE0013D00	L-CH 1lb(13%)EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MXL 4lb SC_임가공	MXC0004D00	MXL 4lb SC_임가공	FERT	내수	KG	 14,292,009 	 1,256 	 - 	 - 	 1,256 	 - 	 - 	 1,256 	 - 	 - 	 1,256 	 - 	 - 	 1,256 	 - 	 - 	 1,256 	
	4500	파인켐	DV71(공정2)	DVB1020D00	DV71(공정2)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	L-CH2.5EC	LCJ0002D00	L-CH 2.5%EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	FTS50%WG-제초제	FTB0050D00	FTS50%WG-제초제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2,000 	 - 	 2,000 	 - 	 2,000 	 - 	
	4100	파인켐	BV73 (BV80 신공정 중간체)	BVH0000D	BV73 (BV80 신공정 중간체)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	BPMA 일반	BPM0000D00	BPMA 일반	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	F-Monomer 일반	FMO0000D00	F-Monomer 일반	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	AZOXYSTROBIN	AZO0000D00	AZOXYSTROBIN	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MXL 2lb(23.5%) EC	MXF0025D00	MXL 2lb(23.5%) EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	DP14_임가공	TAP1000D	DP14_임가공	HALB	반제품	KG	 949,017,055 	 3,377 	 - 	 - 	 3,377 	 - 	 - 	 3,377 	 - 	 - 	 3,377 	 - 	 - 	 3,377 	 - 	 - 	 3,377 	
	3000	파인켐	DP72 오버사이즈 (Oversize)	DOB0001B	DP72 오버사이즈 (Oversize)	BULK	벌크	KG	 2,086,139 	 1 	 - 	 - 	 1 	 - 	 - 	 1 	 - 	 - 	 1 	 - 	 - 	 1 	 - 	 - 	 1 	
	3000	파인켐	DP72 힐 (Heel)	DHB0001B	DP72 힐 (Heel)	HALB	반제품	KG	 10,700,586 	 7 	 - 	 - 	 7 	 - 	 - 	 7 	 - 	 - 	 7 	 - 	 - 	 7 	 - 	 - 	 7 	
	4000	파인켐	MCPA(MFPA 반제품)	MPA0000D	MCPA(MFPA 반제품)	HALB	반제품	KG	 142,073,661 	 7,600 	 - 	 - 	 7,600 	 - 	 7,597 	 3 	 - 	 - 	 3 	 - 	 - 	 3 	 - 	 - 	 3 	
	4000	파인켐	CCTA 임가공	OCC0000D	CCTA 임가공	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	DCZ 25%EC	DCJ0025D00	DCZ 25%EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 16,000 	 16,000 	 - 	 - 	 - 	 - 	
	4100	파인켐	BV33 (BV80 신공정 반제품_1)	BVT0000D	BV33 (BV80 신공정 반제품_1)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	DL-MPE	DMP0050D00	DL-MPE	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	PRO MED-C	PMC0000D	PRO MED-C	HALB	반제품	KG	 102,360,215 	 1,210 	 - 	 - 	 1,210 	 - 	 - 	 1,210 	 - 	 - 	 1,210 	 - 	 - 	 1,210 	 - 	 - 	 1,210 	
	4000	파인켐	LCH	LCS0010D00	L-CH CS	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	GD60	GDA0025D00	GD60	FERT	내수	KG	 952,220,894 	 1,363 	 - 	 - 	 1,363 	 - 	 - 	 1,363 	 - 	 - 	 1,363 	 - 	 - 	 1,363 	 - 	 - 	 1,363 	
	4000	파인켐	IKI	IKI0000D00	IKI 원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	IOPROMIDE	IOP1025D00	Iopromide (외주)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX	PBD0000D	PBX	HALB	반제품	#N/A	 203,889,998 	 66,370 	 - 	 - 	 66,370 	 - 	 - 	 66,370 	 - 	 - 	 66,370 	 34,200 	 43,298 	 57,273 	 - 	 26,270 	 31,003 	
	4100	파인켐	BV63	BVP0000D	BV63	HALB	반제품	KG	 465,268,744 	 374 	 - 	 - 	 374 	 - 	 - 	 374 	 - 	 - 	 374 	 - 	 - 	 374 	 - 	 - 	 374 	
	4000	파인켐	PBX	PBS0058D00	PBX 5.8%EC	FERT	내수	KG	 50,002,620 	 4,128 	 - 	 - 	 4,128 	 - 	 - 	 4,128 	 - 	 - 	 4,128 	 - 	 - 	 4,128 	 - 	 - 	 4,128 	
	4000	파인켐	S-FV 원제-살충제	SFJ0008D00	S-FV 0.66lb(8.4%) EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MXL	MXL0001D00	MXL 원제 - 살균제	FERT	내수	KG	 681,815 	 22 	 - 	 - 	 22 	 - 	 - 	 22 	 - 	 - 	 22 	 - 	 - 	 22 	 - 	 - 	 22 	
	4000	파인켐	PBX	PBX0001D00	PBX 원제-제초제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	fip	FIP0001D00	Fipronil 1.2% premix	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	LPE	LPE0001D00	LPE 1% SL	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 3,060 	 1,020 	 2,040 	 - 	 - 	 2,040 	 - 	 - 	 2,040 	 - 	 2,040 	 - 	
	4000	파인켐	LCH	LCF0023D00	L-CH 2lb CS	FERT	내수	KG	 211,565,082 	 16,320 	 - 	 16,320 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PC 25%WP	PCG0025D00	PC 25%WP	FERT	내수	KG	 817,051 	 78 	 - 	 - 	 78 	 - 	 - 	 78 	 - 	 - 	 78 	 - 	 - 	 78 	 - 	 - 	 78 	
	4000	파인켐	S-FV 원제-살충제	SFS0003D00	S-FV 3.5% CS	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 2,020 	 2,020 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	DP72	DPS0001D01	DP72 1020D	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PSE	PSE0001D00	PSE 원제 - 제초제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	S-FV 원제-살충제	SFV0001D00	S-FV 원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	AQP	AQC0300D00	AQP (1.25 Capa-up)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	FTS 10% W P	FTJ0010D00	FTS 10% W P	FERT	내수	KG	 12,939,377 	 200 	 - 	 - 	 200 	 - 	 - 	 200 	 - 	 - 	 200 	 - 	 - 	 200 	 - 	 - 	 200 	
	4000	파인켐	S-FV 0.66lb(8.4%) EC (방역용)	SFO0008D00	S-FV 0.66lb(8.4%) EC (방역용)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1,830 	 1,830 	 - 	 - 	 - 	 - 	
	4000	파인켐	LCH	LCH0001D00	L-CH 원제-살충제 생산(1공장)	FERT	제품		 32,896,423 	 692 	 - 	 - 	 692 	 - 	 - 	 692 	 - 	 - 	 692 	 - 	 - 	 692 	 - 	 - 	 692 	
	4000	파인켐		OCM0000D00	CM(살생물질)				 83,483,444 	 4,575 	 - 	 2,000 	 2,575 	 - 	 1,000 	 1,575 	 - 	 1,000 	 575 	 3,200 	 1,000 	 2,775 	 - 	 500 	 2,275 	
	4000	파인켐		OIC0000D00	ICP(살생물질)				 21,613,861 	 300 	 - 	 - 	 300 	 - 	 - 	 300 	 - 	 - 	 300 	 - 	 - 	 300 	 - 	 100 	 200 	
	4000	파인켐		OLC0000D00	L-CH(살생물질)				 18,300,404 	 300 	 - 	 - 	 300 	 - 	 - 	 300 	 - 	 - 	 300 	 - 	 100 	 200 	 - 	 - 	 200 	
	4000	파인켐		OPM0000D00	PM(살생물질)				 110,564,764 	 6,200 	 - 	 2,000 	 4,200 	 - 	 1,000 	 3,200 	 - 	 1,000 	 2,200 	 - 	 500 	 1,700 	 - 	 500 	 1,200 	
